sample_index,test_ordinal,score,score_per_window,path_steps,traceback_steps,warp_steps,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_window_iou,line1_window_precision,line1_window_recall,line1_window_f1,line1_window_start_error,line1_window_end_error,line1_window_center_error,line1_window_length_error,line1_window_pred_length,line1_window_gt_length,line1_pixel_iou,line1_pixel_precision,line1_pixel_recall,line1_pixel_f1,line1_pixel_start_error,line1_pixel_end_error,line1_pixel_center_error,line1_pixel_length_error,line1_pixel_pred_length,line1_pixel_gt_length,line1_gt_window_start,line1_gt_window_end,line1_pred_pixel_start,line1_pred_pixel_end,line1_gt_pixel_start,line1_gt_pixel_end,line2_window_iou,line2_window_precision,line2_window_recall,line2_window_f1,line2_window_start_error,line2_window_end_error,line2_window_center_error,line2_window_length_error,line2_window_pred_length,line2_window_gt_length,line2_pixel_iou,line2_pixel_precision,line2_pixel_recall,line2_pixel_f1,line2_pixel_start_error,line2_pixel_end_error,line2_pixel_center_error,line2_pixel_length_error,line2_pixel_pred_length,line2_pixel_gt_length,line2_gt_window_start,line2_gt_window_end,line2_pred_pixel_start,line2_pred_pixel_end,line2_gt_pixel_start,line2_gt_pixel_end,pair_mean_window_iou,pair_min_window_iou,pair_mean_window_f1,pair_mean_pixel_iou,pair_min_pixel_iou,mean_boundary_error_px,max_boundary_error_px,all_boundaries_within_one_stride,random_oracle_length_iou,full_line_baseline_iou,retrieval_rank,retrieval_top1,best_negative_score,best_negative_margin
7015,872,11.71479606628418,0.1859491439092727,49,71,22,49,49,61,59,0.7777777777777778,0.7777777777777778,0.9682539682539683,0.9365079365079365,2,62,0,58,0.39344262295081966,0.39344262295081966,1.0,0.5647058823529412,36.0,1.0,17.5,37.0,61.0,24.0,0.40746670081967207,0.4074667008196721,1.0,0.5790072341780791,9.0,578.4920634920635,284.74603174603175,587.4920634920635,991.4920634920635,404.0,38,61,0.0,991.4920634920635,9,413,0.4262295081967213,0.4406779661016949,0.9285714285714286,0.5977011494252874,33.0,2.0,17.5,31.0,59.0,28.0,0.4336212026181631,0.4462890625,0.9385616819827346,0.6049313470340123,28.015873015873012,531.0,279.5079365079365,502.984126984127,958.984126984127,456.0,33,60,65.01587301587301,1024.0,37,493,0.4098360655737705,0.39344262295081966,0.5812035158891142,0.42054395171891756,0.40746670081967207,286.6269841269841,578.4920634920635,False,0.321334805936176,0.4126984126984127,1,True,5.699542999267578,6.015253067016602
6514,1119,18.42926025390625,0.2925279405381944,51,63,12,51,51,53,61,0.8095238095238095,0.8095238095238095,0.8412698412698413,0.9682539682539683,8,60,1,61,0.4339622641509434,0.4339622641509434,1.0,0.6052631578947368,27.0,3.0,12.0,30.0,53.0,23.0,0.4387897995283018,0.4387897995283019,1.0,0.609942883487437,47.492063492063494,435.968253968254,194.23809523809524,483.46031746031747,861.4603174603175,378.0,35,57,32.507936507936506,893.968253968254,80,458,0.39344262295081966,0.39344262295081966,1.0,0.5647058823529412,33.0,4.0,14.5,37.0,61.0,24.0,0.390320824795082,0.390320824795082,1.0,0.5614831020784156,63.74603174603175,540.7460317460317,238.5,604.4920634920634,991.4920634920634,387.0,34,57,16.253968253968253,1007.7460317460317,80,467,0.41370244355088154,0.39344262295081966,0.5849845201238391,0.41455531216169195,0.390320824795082,271.9880952380952,540.7460317460317,False,0.3422698280329492,0.373015873015873,1,True,7.007005214691162,11.422255039215088
3453,566,15.127250671386719,0.2401150900220114,46,59,13,46,46,52,53,0.7301587301587301,0.7301587301587301,0.8253968253968254,0.8412698412698413,9,60,10,62,0.40384615384615385,0.40384615384615385,1.0,0.5753424657534247,26.0,5.0,10.5,31.0,52.0,21.0,0.3939866286057693,0.3939866286057693,1.0,0.5652660083258114,82.4920634920635,429.71428571428567,173.6111111111111,512.2063492063492,845.2063492063492,333.0,35,55,32.507936507936506,877.7142857142857,115,448,0.39622641509433965,0.39622641509433965,1.0,0.5675675675675675,26.0,6.0,10.0,32.0,53.0,21.0,0.3970002948113207,0.39700029481132076,1.0,0.5683610752064154,90.0,429.46031746031747,169.73015873015873,519.4603174603175,861.4603174603175,342.0,36,56,0.0,861.4603174603175,90,432,0.40003628447024675,0.39622641509433965,0.5714550166604961,0.395493461708545,0.3939866286057693,257.91666666666663,429.71428571428567,False,0.3323201588731624,0.3333333333333333,1,True,5.984841346740723,9.142409324645996
4961,1496,9.795220375061035,0.15547968849303231,42,61,19,42,42,46,57,0.6666666666666666,0.6666666666666666,0.7301587301587301,0.9047619047619048,17,62,2,58,0.5217391304347826,0.5217391304347826,1.0,0.6857142857142856,21.0,1.0,10.0,22.0,46.0,24.0,0.5242866847826086,0.5242866847826088,1.0,0.6879108635097493,10.0,345.68253968253964,167.84126984126982,355.68253968253964,747.6825396825396,392.0,38,61,0.0,747.6825396825396,10,402,0.39655172413793105,0.40350877192982454,0.9583333333333334,0.5679012345679012,34.0,1.0,17.5,33.0,57.0,24.0,0.3978531035183367,0.40258360745614036,0.9713128306878307,0.569234496124031,11.015873015873012,553.4920634920635,282.2539682539682,542.4761904761905,926.4761904761905,384.0,36,59,65.01587301587301,991.4920634920635,54,438,0.4591454272863568,0.39655172413793105,0.6268077601410934,0.46106989415047267,0.3978531035183367,230.04761904761904,553.4920634920635,False,0.2706042411254873,0.38095238095238093,1,True,6.151785373687744,3.643435001373291
6688,867,12.854935646057129,0.20404659755646237,42,67,25,42,42,46,63,0.6666666666666666,0.6666666666666666,0.7301587301587301,1.0,17,62,0,62,0.5434782608695652,0.5434782608695652,1.0,0.704225352112676,18.0,3.0,7.5,21.0,46.0,25.0,0.5323114809782609,0.5323114809782609,1.0,0.6947823436504198,53.0,296.68253968253964,121.84126984126982,349.68253968253964,747.6825396825396,398.0,35,59,0.0,747.6825396825396,53,451,0.3968253968253968,0.3968253968253968,1.0,0.5681818181818182,34.0,4.0,15.0,38.0,63.0,25.0,0.3916015625,0.3916015625,1.0,0.5628070175438596,64.0,559.0,247.5,623.0,1024.0,401.0,34,58,0.0,1024.0,64,465,0.47015182884748097,0.3968253968253968,0.6362035851472472,0.46195652173913043,0.3916015625,243.1706349206349,559.0,False,0.33082527690712826,0.3968253968253968,1,True,5.529413223266602,7.325522422790527
1846,1144,18.907726287841797,0.3001226394895523,54,70,16,54,54,61,63,0.8571428571428571,0.8571428571428571,0.9682539682539683,1.0,0,60,0,62,0.4098360655737705,0.4098360655737705,1.0,0.5813953488372093,0.0,36.0,18.0,36.0,61.0,25.0,0.4064581198770491,0.40645811987704916,1.0,0.5779882303393168,580.4920634920635,8.0,286.2460317460318,588.4920634920635,991.4920634920635,403.0,0,24,32.507936507936506,1024.0,613,1016,0.3968253968253968,0.3968253968253968,1.0,0.5681818181818182,0.0,38.0,19.0,38.0,63.0,25.0,0.388671875,0.388671875,1.0,0.559774964838256,618.0,8.0,305.0,626.0,1024.0,398.0,0,24,0.0,1024.0,618,1016,0.4033307311995836,0.3968253968253968,0.5747885835095138,0.3975649974385246,0.388671875,303.6230158730159,618.0,False,0.26667763151459534,0.3968253968253968,1,True,9.852697372436523,9.055028915405273
3714,947,12.443591117858887,0.19751731933109343,48,69,21,48,48,60,57,0.7619047619047619,0.7619047619047619,0.9523809523809523,0.9047619047619048,0,59,1,57,0.4,0.4,1.0,0.5714285714285715,36.0,0.0,18.0,36.0,60.0,24.0,0.3959489726360892,0.3970703125,0.9929181929181929,0.5672828740844089,2.761904761904759,588.0,295.3809523809524,585.2380952380952,975.2380952380952,390.0,36,59,48.76190476190476,1024.0,46,436,0.42105263157894735,0.42105263157894735,1.0,0.5925925925925926,31.0,2.0,14.5,33.0,57.0,24.0,0.423108552631579,0.423108552631579,1.0,0.5946258306847733,36.730158730158735,497.7460317460317,230.5079365079365,534.4761904761904,926.4761904761904,392.0,32,55,81.26984126984127,1007.7460317460317,118,510,0.4105263157894737,0.4,0.5820105820105821,0.4095287626338341,0.3959489726360892,281.30952380952385,588.0,False,0.3130618134506486,0.38095238095238093,1,True,9.505863189697266,2.937727928161621
3745,963,8.717270851135254,0.13836937858944848,43,61,18,43,43,52,52,0.6825396825396826,0.6825396825396826,0.8253968253968254,0.8253968253968254,0,51,10,61,0.40384615384615385,0.40384615384615385,1.0,0.5753424657534247,17.0,14.0,1.5,31.0,52.0,21.0,0.39635291466346156,0.39635291466346156,1.0,0.5676973356824876,231.20634920634922,279.0,23.89682539682542,510.20634920634916,845.2063492063492,335.0,17,37,178.79365079365078,1024.0,410,745,0.4230769230769231,0.4230769230769231,1.0,0.5945945945945945,16.0,14.0,1.0,30.0,52.0,22.0,0.4318472055288462,0.4318472055288462,1.0,0.6032029169891007,220.74603174603175,259.46031746031747,19.35714285714289,480.20634920634916,845.2063492063492,365.0,26,47,16.253968253968253,861.4603174603175,237,602,0.41346153846153844,0.40384615384615385,0.5849685301740096,0.41410006009615385,0.39635291466346156,247.6031746031746,279.0,False,0.37859472532997207,0.3412698412698413,1,True,7.159876823425293,1.557394027709961
3943,961,15.097898483276367,0.23964918227422805,45,59,14,45,45,46,58,0.7142857142857143,0.7142857142857143,0.7301587301587301,0.9206349206349206,9,54,3,60,0.5106382978723404,0.5217391304347826,0.96,0.6760563380281689,22.0,1.0,11.5,21.0,46.0,25.0,0.5073183860215721,0.5202318274456522,0.9533535636476813,0.6731403142511811,19.031746031746025,358.71428571428567,188.87301587301585,339.68253968253964,747.6825396825396,408.0,31,55,130.03174603174602,877.7142857142857,111,519,0.4067796610169492,0.41379310344827586,0.96,0.5783132530120482,34.0,1.0,17.5,33.0,58.0,25.0,0.4031015392702841,0.41315328663793105,0.9430800568815096,0.5745864115863296,23.507936507936506,553.2380952380952,288.37301587301585,529.7301587301587,942.7301587301587,413.0,37,61,32.507936507936506,975.2380952380952,9,422,0.4587089794446448,0.4067796610169492,0.6271847955201085,0.45520996264592806,0.4031015392702841,238.62301587301585,553.2380952380952,False,0.3463613353860985,0.3968253968253968,1,True,5.915349960327148,9.182548522949219
418,1412,11.677717208862305,0.18536059061686197,49,67,18,49,49,59,57,0.7777777777777778,0.7777777777777778,0.9365079365079365,0.9047619047619048,3,61,2,58,0.4067796610169492,0.4067796610169492,1.0,0.5783132530120482,35.0,0.0,17.5,35.0,59.0,24.0,0.4023294399816011,0.405372748940678,0.981681898348565,0.5738016025490839,7.253968253968253,570.2380952380952,288.7460317460317,562.984126984127,958.984126984127,396.0,38,61,16.253968253968253,975.2380952380952,9,405,0.42105263157894735,0.42105263157894735,1.0,0.5925925925925926,33.0,0.0,16.5,33.0,57.0,24.0,0.4122247972190035,0.4144565515350877,0.987105724894928,0.5837948717948718,5.015873015873012,542.4920634920635,273.7539682539682,537.4761904761905,926.4761904761905,389.0,35,58,65.01587301587301,991.4920634920635,60,449,0.41391614629794826,0.4067796610169492,0.5854529228023204,0.4072771186003023,0.4023294399816011,281.25,570.2380952380952,False,0.31095730361538504,0.38095238095238093,2,False,13.288204193115234,-1.6104869842529297
1884,324,13.736712455749512,0.21804305485316686,47,62,15,47,47,54,55,0.746031746031746,0.746031746031746,0.8571428571428571,0.873015873015873,7,60,7,61,0.4074074074074074,0.4074074074074074,1.0,0.5789473684210525,24.0,8.0,8.0,32.0,54.0,22.0,0.4158528645833333,0.41585286458333337,1.0,0.5874238418208989,128.4920634920635,384.2222222222222,127.86507936507934,512.7142857142857,877.7142857142857,365.0,31,52,32.507936507936506,910.2222222222222,161,526,0.43636363636363634,0.43636363636363634,1.0,0.6075949367088608,23.0,8.0,7.5,31.0,55.0,24.0,0.43961292613636366,0.43961292613636366,1.0,0.6107376756003404,128.74603174603175,372.2222222222222,121.73809523809518,500.968253968254,893.968253968254,393.0,30,53,16.253968253968253,910.2222222222222,145,538,0.42188552188552186,0.4074074074074074,0.5932711525649567,0.4277328953598485,0.4158528645833333,253.42063492063488,384.2222222222222,False,0.3726631574939064,0.36507936507936506,1,True,6.591854095458984,7.144858360290527
613,643,14.19715404510498,0.22535165150960287,45,65,20,45,45,52,58,0.7142857142857143,0.7142857142857143,0.8253968253968254,0.9206349206349206,11,62,5,62,0.4423076923076923,0.4423076923076923,1.0,0.6133333333333333,18.0,11.0,3.5,29.0,52.0,23.0,0.43894606370192313,0.43894606370192313,1.0,0.6100938385038045,178.0,296.20634920634916,59.10317460317458,474.20634920634916,845.2063492063492,371.0,29,51,0.0,845.2063492063492,178,549,0.41379310344827586,0.41379310344827586,1.0,0.5853658536585366,17.0,17.0,0.0,34.0,58.0,24.0,0.4062668372844828,0.40626683728448276,1.0,0.5777948060966703,279.0,280.7301587301587,0.8650793650793389,559.7301587301587,942.7301587301587,383.0,22,45,0.0,942.7301587301587,279,662,0.42805039787798405,0.41379310344827586,0.599349593495935,0.422606450493203,0.4062668372844828,258.484126984127,296.20634920634916,False,0.42901852897159737,0.373015873015873,1,True,8.28866195678711,5.908492088317871
587,104,14.666261672973633,0.2327978043329148,46,63,17,46,46,54,55,0.7301587301587301,0.7301587301587301,0.8571428571428571,0.873015873015873,8,61,1,55,0.46296296296296297,0.46296296296296297,1.0,0.6329113924050632,21.0,8.0,6.5,29.0,54.0,25.0,0.45572916666666663,0.45572916666666663,1.0,0.6261180679785331,132.74603174603175,344.968253968254,106.11111111111109,477.7142857142858,877.7142857142858,400.0,29,53,16.253968253968253,893.968253968254,149,549,0.41818181818181815,0.41818181818181815,1.0,0.5897435897435896,24.0,8.0,8.0,32.0,55.0,23.0,0.42171519886363634,0.42171519886363634,1.0,0.5932484919633825,128.22222222222223,388.7460317460317,130.2619047619047,516.968253968254,893.968253968254,377.0,25,47,113.77777777777777,1007.7460317460317,242,619,0.44057239057239056,0.41818181818181815,0.6113274910743265,0.4387221827651515,0.42171519886363634,248.6706349206349,388.7460317460317,False,0.4387974463981764,0.38095238095238093,1,True,10.219050407409668,4.447211265563965
7760,700,10.820125579833984,0.1717480250767299,41,62,21,41,41,48,55,0.6507936507936508,0.6507936507936508,0.7619047619047619,0.873015873015873,5,52,7,61,0.41818181818181815,0.4791666666666667,0.7666666666666667,0.5897435897435898,25.0,7.0,16.0,18.0,48.0,30.0,0.4223425983482817,0.4838053385416667,0.7687582840332331,0.5938690141724418,113.53968253968253,402.7301587301587,258.1349206349206,289.19047619047615,780.1904761904761,491.0,30,59,162.53968253968253,942.7301587301587,49,540,0.509090909090909,0.509090909090909,1.0,0.6746987951807228,27.0,0.0,13.5,27.0,55.0,28.0,0.5062594773777198,0.5098011363636363,0.9864632721775579,0.6722075246412099,6.253968253968253,438.2222222222222,222.23809523809518,431.968253968254,893.968253968254,462.0,34,61,16.253968253968253,910.2222222222222,10,472,0.4636363636363636,0.41818181818181815,0.6322211924621564,0.46430103786300075,0.4223425983482817,240.1865079365079,438.2222222222222,False,0.36880629010556676,0.4603174603174603,1,True,6.716594696044922,4.1035308837890625
7862,1233,10.798320770263672,0.17140191698831225,44,64,20,44,44,56,52,0.6984126984126984,0.6984126984126984,0.8888888888888888,0.8253968253968254,4,59,2,53,0.43103448275862066,0.44642857142857145,0.9259259259259259,0.6024096385542168,31.0,2.0,16.5,29.0,56.0,27.0,0.4223629467493191,0.44081333705357145,0.9098369506532772,0.5938891303581707,39.76190476190476,508.984126984127,274.3730158730159,469.2222222222222,910.2222222222222,441.0,35,61,48.76190476190476,958.984126984127,9,450,0.41818181818181815,0.4423076923076923,0.8846153846153846,0.5897435897435898,29.0,3.0,16.0,26.0,52.0,26.0,0.4106281905842315,0.43505859375000006,0.8796992481203008,0.5821919529541857,50.28571428571428,477.4920634920635,263.8888888888889,427.20634920634916,845.2063492063492,418.0,31,56,146.28571428571428,991.4920634920635,96,514,0.4246081504702194,0.41818181818181815,0.5960766141489033,0.4164955686667753,0.4106281905842315,269.1309523809524,508.984126984127,False,0.36885507685505503,0.4206349206349206,1,True,6.418160915374756,4.380159854888916
