sample_index,test_ordinal,score,score_per_window,path_steps,traceback_steps,warp_steps,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_window_iou,line1_window_precision,line1_window_recall,line1_window_f1,line1_window_start_error,line1_window_end_error,line1_window_center_error,line1_window_length_error,line1_window_pred_length,line1_window_gt_length,line1_pixel_iou,line1_pixel_precision,line1_pixel_recall,line1_pixel_f1,line1_pixel_start_error,line1_pixel_end_error,line1_pixel_center_error,line1_pixel_length_error,line1_pixel_pred_length,line1_pixel_gt_length,line1_gt_window_start,line1_gt_window_end,line1_pred_pixel_start,line1_pred_pixel_end,line1_gt_pixel_start,line1_gt_pixel_end,line2_window_iou,line2_window_precision,line2_window_recall,line2_window_f1,line2_window_start_error,line2_window_end_error,line2_window_center_error,line2_window_length_error,line2_window_pred_length,line2_window_gt_length,line2_pixel_iou,line2_pixel_precision,line2_pixel_recall,line2_pixel_f1,line2_pixel_start_error,line2_pixel_end_error,line2_pixel_center_error,line2_pixel_length_error,line2_pixel_pred_length,line2_pixel_gt_length,line2_gt_window_start,line2_gt_window_end,line2_pred_pixel_start,line2_pred_pixel_end,line2_gt_pixel_start,line2_gt_pixel_end,pair_mean_window_iou,pair_min_window_iou,pair_mean_window_f1,pair_mean_pixel_iou,pair_min_pixel_iou,mean_boundary_error_px,max_boundary_error_px,all_boundaries_within_one_stride,random_oracle_length_iou,full_line_baseline_iou,retrieval_rank,retrieval_top1,best_negative_score,best_negative_margin
1682,11,14.98679256439209,0.2378855962601919,46,60,14,46,46,54,52,0.7301587301587301,0.7301587301587301,0.8571428571428571,0.8253968253968254,0,53,11,62,0.5925925925925926,0.5925925925925926,1.0,0.7441860465116279,18.0,4.0,7.0,22.0,54.0,32.0,0.5935872395833333,0.5935872395833333,1.0,0.7449698702890409,71.71428571428572,285.0,106.64285714285711,356.7142857142858,877.7142857142858,521.0,18,49,146.28571428571428,1024.0,218,739,0.6923076923076923,0.6923076923076923,1.0,0.8181818181818181,15.0,1.0,7.0,16.0,52.0,36.0,0.6980543870192308,0.6980543870192308,1.0,0.8221814240527329,9.0,246.20634920634916,118.60317460317458,255.20634920634916,845.2063492063492,590.0,26,61,0.0,845.2063492063492,9,599,0.6424501424501424,0.5925925925925926,0.781183932346723,0.645820813301282,0.5935872395833333,152.98015873015873,285.0,False,0.5750021921112736,0.5396825396825397,1,True,6.808384895324707,8.178407669067383
1934,12,15.357948303222656,0.2437769571940104,39,45,6,39,39,42,42,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.6666666666666666,15,56,21,62,0.6904761904761905,0.6904761904761905,1.0,0.8169014084507042,8.0,5.0,1.5,13.0,42.0,29.0,0.6928710937500001,0.69287109375,1.0,0.8185751370060571,74.47619047619048,135.19047619047615,30.357142857142833,209.66666666666663,682.6666666666666,473.0,23,51,97.52380952380952,780.1904761904761,172,645,0.6666666666666666,0.6666666666666666,1.0,0.8,11.0,3.0,4.0,14.0,42.0,28.0,0.6635742187500001,0.66357421875,1.0,0.7977692985030819,56.0,173.66666666666663,58.833333333333314,229.66666666666663,682.6666666666666,453.0,32,59,0.0,682.6666666666666,56,509,0.6785714285714286,0.6666666666666666,0.8084507042253521,0.6782226562500001,0.6635742187500001,109.83333333333331,173.66666666666663,False,0.4579425140156518,0.45238095238095233,1,True,7.608623027801514,7.749325275421143
2619,13,15.767928123474121,0.2502845733884781,34,38,4,34,34,36,36,0.5396825396825397,0.5396825396825397,0.5714285714285714,0.5714285714285714,7,42,0,35,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909091,0.0,6.0,3.0,6.0,36.0,30.0,0.828857421875,0.828857421875,1.0,0.9064210385796289,92.92063492063494,7.222222222222172,42.84920634920638,100.14285714285711,585.1428571428571,485.0,7,36,325.07936507936506,910.2222222222222,418,903,0.8611111111111112,0.8611111111111112,1.0,0.9253731343283582,1.0,4.0,1.5,5.0,36.0,31.0,0.876708984375,0.876708984375,1.0,0.9343046702224534,63.14285714285717,9.0,27.071428571428555,72.14285714285711,585.1428571428571,513.0,1,31,438.85714285714283,1024.0,502,1015,0.8472222222222223,0.8333333333333334,0.9172320217096337,0.852783203125,0.828857421875,43.07142857142857,92.92063492063494,False,0.4950934831564828,0.4841269841269841,1,True,6.250364303588867,9.517563819885254
217,14,15.844294548034668,0.25149673885769314,37,44,7,37,37,39,42,0.5873015873015873,0.5873015873015873,0.6190476190476191,0.6666666666666666,0,38,15,56,0.7692307692307693,0.7692307692307693,1.0,0.8695652173913044,1.0,8.0,3.5,9.0,39.0,30.0,0.782451923076923,0.782451923076923,1.0,0.877950101146325,128.90476190476193,9.0,59.95238095238096,137.90476190476193,633.9047619047619,496.0,1,30,390.0952380952381,1024.0,519,1015,0.7857142857142857,0.7857142857142857,1.0,0.88,0.0,9.0,4.5,9.0,42.0,33.0,0.7749023437500002,0.77490234375,1.0,0.8731774415405777,148.47619047619048,5.190476190476147,71.64285714285717,153.66666666666663,682.6666666666666,529.0,15,47,97.52380952380952,780.1904761904761,246,775,0.7774725274725275,0.7692307692307693,0.8747826086956523,0.7786771334134617,0.7749023437500002,72.89285714285714,148.47619047619048,False,0.5272460782580333,0.5,1,True,6.378036022186279,9.466258525848389
1279,15,10.563874244689941,0.167680543566507,28,29,1,28,28,29,28,0.4444444444444444,0.4444444444444444,0.4603174603174603,0.4444444444444444,34,62,0,27,0.9333333333333333,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,0.0,29.0,29.0,0.9572775970291498,0.9809065193965517,0.9754537539347665,0.9781725376943484,9.0,11.634920634920661,10.31746031746033,2.634920634920661,471.36507936507934,474.0,33,61,0.0,471.36507936507934,9,483,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,28.0,0.9762251334303735,0.982421875,0.9935802469135802,0.9879695556101153,2.888888888888914,8.0,5.444444444444457,5.111111111111086,455.1111111111111,450.0,0,27,568.8888888888889,1024.0,566,1016,0.9666666666666667,0.9333333333333333,0.9827586206896552,0.9667513652297617,0.9572775970291498,7.880952380952394,11.634920634920661,True,0.3198691761283709,0.45238095238095233,1,True,6.851119518280029,3.712754726409912
3660,16,15.707738876342773,0.24932918851337735,35,42,7,35,35,39,38,0.5555555555555556,0.5555555555555556,0.6190476190476191,0.6031746031746031,24,62,25,62,0.7692307692307693,0.7692307692307693,1.0,0.8695652173913044,8.0,1.0,3.5,9.0,39.0,30.0,0.779296875,0.779296875,1.0,0.8759604829857299,9.0,130.90476190476193,60.95238095238096,139.90476190476193,633.9047619047619,494.0,32,61,0.0,633.9047619047619,9,503,0.7631578947368421,0.7631578947368421,1.0,0.8656716417910448,8.0,1.0,3.5,9.0,38.0,29.0,0.7625668174342104,0.7625668174342106,1.0,0.8652912444412044,9.0,137.65079365079362,64.32539682539681,146.65079365079362,617.6507936507936,471.0,33,61,0.0,617.6507936507936,9,480,0.7661943319838057,0.7631578947368421,0.8676184295911746,0.7709318462171052,0.7625668174342104,71.63888888888889,137.65079365079362,False,0.34381187211443587,0.46825396825396826,1,True,8.71202564239502,6.995713233947754
3749,17,16.416860580444336,0.2605850885784815,43,53,10,43,43,48,48,0.6825396825396826,0.6825396825396826,0.7619047619047619,0.7619047619047619,15,62,12,59,0.5625,0.5625,1.0,0.72,20.0,1.0,9.5,21.0,48.0,27.0,0.5665283203125,0.5665283203125,1.0,0.7232915140653003,9.0,329.19047619047615,160.09523809523807,338.19047619047615,780.1904761904761,442.0,35,61,0.0,780.1904761904761,9,451,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,20.0,0.0,10.0,20.0,48.0,28.0,0.5766737352317479,0.5809326171875,0.9874468305840854,0.7315067440341236,5.761904761904759,326.95238095238096,166.3571428571429,321.19047619047615,780.1904761904761,459.0,32,59,48.76190476190476,828.952380952381,43,502,0.5729166666666667,0.5625,0.7284210526315789,0.571601027772124,0.5665283203125,167.72619047619048,329.19047619047615,False,0.3644003528117836,0.4365079365079365,1,True,9.560303688049316,6.8565568923950195
7168,18,14.779728889465332,0.23459887126135448,38,49,11,38,38,45,42,0.6031746031746031,0.6031746031746031,0.7142857142857143,0.6666666666666666,11,55,0,41,0.6666666666666666,0.6666666666666666,1.0,0.8,0.0,15.0,7.5,15.0,45.0,30.0,0.6631236255443922,0.6674696180555556,0.9902765703982741,0.7974435758824978,243.22222222222223,4.793650793650841,124.0079365079365,238.42857142857133,731.4285714285713,493.0,11,40,113.77777777777777,845.2063492063492,357,850,0.7380952380952381,0.7380952380952381,1.0,0.8493150684931507,1.0,10.0,4.5,11.0,42.0,31.0,0.7412109374999999,0.7412109374999999,1.0,0.8513740886146942,167.66666666666669,9.0,79.33333333333337,176.66666666666674,682.6666666666667,506.0,1,31,341.3333333333333,1024.0,509,1015,0.7023809523809523,0.6666666666666666,0.8246575342465754,0.702167281522196,0.6631236255443922,106.17063492063494,243.22222222222223,False,0.4769093073252491,0.4841269841269841,1,True,7.019598960876465,7.760129928588867
5364,19,19.021608352661133,0.3019302913120815,42,46,4,42,42,43,45,0.6666666666666666,0.6666666666666666,0.6825396825396826,0.7142857142857143,15,57,16,60,0.7209302325581395,0.7209302325581395,1.0,0.8378378378378378,2.0,10.0,4.0,12.0,43.0,31.0,0.7139580305232558,0.7139580305232558,1.0,0.833110283692642,167.73015873015873,32.19047619047615,67.76984126984132,199.92063492063494,698.9206349206349,499.0,17,47,81.26984126984127,780.1904761904761,249,748,0.6888888888888889,0.6888888888888889,1.0,0.8157894736842105,1.0,13.0,6.0,14.0,45.0,31.0,0.6835937499999999,0.68359375,1.0,0.8120649651972158,210.4920634920635,20.93650793650795,94.77777777777777,231.42857142857144,731.4285714285714,500.0,17,47,32.507936507936506,763.936507936508,243,743,0.7049095607235142,0.6888888888888889,0.8268136557610242,0.6987758902616279,0.6835937499999999,107.83730158730158,210.4920634920635,False,0.6111378598171482,0.49206349206349204,1,True,7.661369800567627,11.360238552093506
2377,20,10.229717254638672,0.162376464359344,26,32,6,26,26,30,28,0.4126984126984127,0.4126984126984127,0.47619047619047616,0.4444444444444444,33,62,0,27,0.9666666666666667,0.9666666666666667,1.0,0.983050847457627,0.0,1.0,0.5,1.0,30.0,29.0,0.96796875,0.96796875,1.0,0.9837236998809051,10.0,5.619047619047592,2.190476190476204,15.619047619047592,487.6190476190476,472.0,33,61,0.0,487.6190476190476,10,482,0.9642857142857143,0.9642857142857143,1.0,0.9818181818181818,1.0,0.0,0.5,1.0,28.0,27.0,0.9696085582300024,0.9736328125,0.9957553058676654,0.9845698061967658,1.8888888888889142,12.0,6.944444444444457,10.111111111111086,455.1111111111111,445.0,1,27,568.8888888888889,1024.0,567,1012,0.9654761904761905,0.9642857142857143,0.9824345146379044,0.9687886541150013,0.96796875,7.3769841269841265,12.0,True,0.32734190060630375,0.4444444444444444,1,True,8.114054679870605,2.1156625747680664
2881,21,19.154870986938477,0.30404557122124565,53,64,11,53,53,60,57,0.8412698412698413,0.8412698412698413,0.9523809523809523,0.9047619047619048,0,59,0,56,0.5666666666666667,0.5666666666666667,1.0,0.7234042553191489,1.0,25.0,12.0,26.0,60.0,34.0,0.5752441406250001,0.5752441406250001,1.0,0.7303555376460742,405.23809523809524,9.0,198.1190476190476,414.2380952380952,975.2380952380952,561.0,1,34,48.76190476190476,1024.0,454,1015,0.5964912280701754,0.5964912280701754,1.0,0.7472527472527472,1.0,22.0,10.5,23.0,57.0,34.0,0.6119962993421053,0.6119962993421053,1.0,0.7593023626566336,350.4761904761905,9.0,170.73809523809518,359.4761904761905,926.4761904761905,567.0,1,34,97.52380952380952,1024.0,448,1015,0.581578947368421,0.5666666666666667,0.7353285012859481,0.5936202199835527,0.5752441406250001,193.42857142857144,405.23809523809524,False,0.4782477337840839,0.5396825396825397,1,True,14.53303337097168,4.621837615966797
1469,22,10.976088523864746,0.17422362736293248,27,31,4,27,27,31,27,0.42857142857142855,0.42857142857142855,0.49206349206349204,0.42857142857142855,0,30,35,61,0.9354838709677419,0.9354838709677419,1.0,0.9666666666666666,1.0,1.0,0.0,2.0,31.0,29.0,0.9506363407258064,0.9506363407258064,1.0,0.9746935611504981,15.873015873015902,9.0,3.436507936507951,24.873015873015902,503.8730158730159,479.0,1,29,520.1269841269841,1024.0,536,1015,0.9259259259259259,0.9259259259259259,1.0,0.9615384615384615,0.0,2.0,1.0,2.0,27.0,25.0,0.9365234374999999,0.9365234375,1.0,0.9672213817448311,24.746031746031747,3.111111111111086,10.81746031746033,27.857142857142833,438.85714285714283,411.0,35,59,16.253968253968253,455.1111111111111,41,452,0.9307048984468339,0.9259259259259259,0.964102564102564,0.9435798891129031,0.9365234374999999,13.182539682539684,24.746031746031747,False,0.3525421173992914,0.42857142857142855,1,True,6.3119659423828125,4.664122581481934
3040,23,14.212794303894043,0.22559990958561973,32,36,4,32,32,35,33,0.5079365079365079,0.5079365079365079,0.5555555555555556,0.5238095238095238,0,34,15,47,0.9714285714285714,0.9714285714285714,1.0,0.9855072463768115,1.0,0.0,0.5,1.0,35.0,34.0,0.9839875024409296,0.9841796875,0.9998015873015873,0.9919291338582678,0.11111111111108585,9.0,4.555555555555543,8.888888888888914,568.8888888888889,560.0,1,34,455.1111111111111,1024.0,455,1015,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,0.9833083105184138,0.9884588068181819,0.9947288483873848,0.9915839159282184,6.190476190476204,2.809523809523853,4.5,3.3809523809522943,536.3809523809523,533.0,15,47,243.8095238095238,780.1904761904761,250,783,0.9857142857142858,0.9714285714285714,0.9927536231884058,0.9836479064796717,0.9833083105184138,4.527777777777786,9.0,True,0.5664046057552267,0.5317460317460317,1,True,5.896685600280762,8.316108703613281
2984,24,15.349874496459961,0.2436488015311105,31,34,3,31,31,32,33,0.49206349206349204,0.49206349206349204,0.5079365079365079,0.5238095238095238,31,62,0,32,0.9375,0.9375,1.0,0.967741935483871,1.0,1.0,0.0,2.0,32.0,30.0,0.95745849609375,0.95745849609375,1.0,0.9782669701599576,9.0,13.126984126984098,2.063492063492049,22.126984126984098,520.1269841269841,498.0,32,61,0.0,520.1269841269841,9,507,0.9090909090909091,0.9090909090909091,1.0,0.9523809523809523,1.0,2.0,0.5,3.0,33.0,30.0,0.9116654829545456,0.9116654829545454,1.0,0.9537918543630706,38.38095238095241,9.0,14.690476190476147,47.38095238095241,536.3809523809524,489.0,1,30,487.6190476190476,1024.0,526,1015,0.9232954545454546,0.9090909090909091,0.9600614439324117,0.9345619895241478,0.9116654829545456,17.376984126984127,38.38095238095241,False,0.411805309617887,0.47619047619047616,1,True,11.986572265625,3.363302230834961
1375,25,16.655071258544922,0.264366210453094,41,54,13,41,41,51,44,0.6507936507936508,0.6507936507936508,0.8095238095238095,0.6984126984126984,0,50,15,58,0.6666666666666666,0.6666666666666666,1.0,0.8,0.0,17.0,8.5,17.0,51.0,34.0,0.6574563419117647,0.6574563419117647,1.0,0.7933317159394171,275.95238095238096,8.0,133.97619047619048,283.95238095238096,828.952380952381,545.0,0,33,195.04761904761904,1024.0,471,1016,0.7954545454545454,0.7954545454545454,1.0,0.8860759493670886,0.0,9.0,4.5,9.0,44.0,35.0,0.783012402449539,0.7860884232954545,0.9950273914875684,0.8783028108764924,152.984126984127,2.809523809523853,77.89682539682542,150.17460317460313,715.1746031746031,565.0,15,49,65.01587301587301,780.1904761904761,218,783,0.731060606060606,0.6666666666666666,0.8430379746835444,0.7202343721806519,0.6574563419117647,109.93650793650795,275.95238095238096,False,0.570790553909854,0.5476190476190477,1,True,8.097225189208984,8.557846069335938
2628,26,15.429699897766113,0.2449158713931129,50,70,20,50,50,60,60,0.7936507936507936,0.7936507936507936,0.9523809523809523,0.9523809523809523,2,61,3,62,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,31.0,1.0,15.0,32.0,60.0,28.0,0.466552734375,0.466552734375,1.0,0.6362576993507575,11.746031746031747,508.4920634920635,248.3730158730159,520.2380952380952,975.2380952380952,455.0,33,60,16.253968253968253,991.4920634920635,28,483,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,30.0,2.0,14.0,32.0,60.0,28.0,0.47783203125,0.47783203125,1.0,0.6466662261283288,29.0,480.2380952380952,225.6190476190476,509.2380952380952,975.2380952380952,466.0,33,60,0.0,975.2380952380952,29,495,0.4666666666666667,0.4666666666666667,0.6363636363636364,0.4721923828125,0.466552734375,257.3690476190476,508.4920634920635,False,0.34631919139232914,0.4444444444444444,1,True,4.709777355194092,10.719922542572021
