index,manifest_position,pair_id,label_type,text_score,split,status,score,path_steps,traceback_steps,warp_steps,dp_max_row,dp_max_col,dp_max_is_terminal,mean_path_cosine,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_windows,line2_windows,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_pred_start_px,line1_pred_end_px,line1_gt_start_px,line1_gt_end_px,line1_region_iou,line1_start_error_px,line1_end_error_px,line2_pred_start_px,line2_pred_end_px,line2_gt_start_px,line2_gt_end_px,line2_region_iou,line2_start_error_px,line2_end_error_px,mean_region_iou,feature,score_mode,score_clip,threshold,gap,heatmap_source,dataset_type,binarized,binarization,flipped,image1,image2,binarized_image1,binarized_image2,output,error,real_box_evaluated,real_box_status,real_box_match_rule,real_box_min_coverage,real_box_coordinate_space,shared_subword_matches,pair_box_tp,pair_box_fp,pair_box_fn,pair_box_tn,pair_box_precision,pair_box_recall,pair_box_f1,pair_box_specificity,pair_box_accuracy,mean_box_interval_iou,mean_box_pixel_iou,line1_box_annotation_path,line1_box_annotation_sheet,line1_box_annotation_status,line1_box_annotation_error,line1_box_count,line1_shared_gt_boxes,line1_predicted_mask_boxes,line1_box_tp,line1_box_fp,line1_box_fn,line1_box_tn,line1_box_precision,line1_box_recall,line1_box_f1,line1_box_specificity,line1_box_accuracy,line1_mean_box_mask_coverage,line1_shared_box_mask_coverage,line1_box_interval_iou,line1_box_pixel_precision,line1_box_pixel_recall,line1_box_pixel_f1,line1_box_pixel_iou,line2_box_annotation_path,line2_box_annotation_sheet,line2_box_annotation_status,line2_box_annotation_error,line2_box_count,line2_shared_gt_boxes,line2_predicted_mask_boxes,line2_box_tp,line2_box_fp,line2_box_fn,line2_box_tn,line2_box_precision,line2_box_recall,line2_box_f1,line2_box_specificity,line2_box_accuracy,line2_mean_box_mask_coverage,line2_shared_box_mask_coverage,line2_box_interval_iou,line2_box_pixel_precision,line2_box_pixel_recall,line2_box_pixel_f1,line2_box_pixel_iou
11,11,pair_000018,same_image,0.0,,ok,17.25,69,69,0,97,97,False,1.000000042327936,69,69,69,69,0.552,0.552,0.552,0.552,125,125,28,96,28,96,229.376,794.624,,,,,,229.376,794.624,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000018/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000018/A/linesImages/line_10.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_11.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,pair_000005,same_image,0.0,,ok,17.25,69,69,0,97,97,False,1.00000003023424,69,69,69,69,0.552,0.552,0.552,0.552,125,125,28,96,28,96,229.376,794.624,,,,,,229.376,794.624,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000005/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000005/A/linesImages/line_03.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_12.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,pair_000041,same_image,0.0,,ok,24.25,97,97,0,111,111,False,1.0000000313385247,97,97,97,97,0.776,0.776,0.776,0.776,125,125,14,110,14,110,114.688,909.312,,,,,,114.688,909.312,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/A/linesImages/line_08.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/A/linesImages/line_08.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_13.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,pair_000007,same_image,0.0,,ok,24.75,99,99,0,112,112,False,1.0000000427467655,99,99,99,99,0.792,0.792,0.792,0.792,125,125,13,111,13,111,106.496,917.504,,,,,,106.496,917.504,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/A/linesImages/line_13.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_14.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,pair_000013,same_image,0.0,,ok,20.25,81,81,0,102,102,False,1.0000000286985327,81,81,81,81,0.648,0.648,0.648,0.648,125,125,21,101,21,101,188.416,851.968,,,,,,188.416,851.968,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/A/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_15.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,pair_000027,same_image,0.0,,ok,20.750001907348633,83,83,0,104,104,False,1.0000000359064125,83,83,83,83,0.664,0.664,0.664,0.664,125,125,21,103,21,103,172.032,851.968,,,,,,172.032,851.968,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/A/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_16.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,pair_000024,same_image,0.0,,ok,24.75,99,99,0,112,112,False,1.0000000547881078,99,99,99,99,0.792,0.792,0.792,0.792,125,125,13,111,13,111,106.496,917.504,,,,,,106.496,917.504,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/A/linesImages/line_11.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_17.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,pair_000022,same_image,0.0,,ok,23.25,93,93,0,109,109,False,1.000000036531879,93,93,93,93,0.744,0.744,0.744,0.744,125,125,16,108,16,108,131.072,892.928,,,,,,131.072,892.928,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_18.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,pair_000020,same_image,0.0,,ok,20.250001907348633,81,81,0,103,103,False,1.0000000404722897,81,81,81,81,0.648,0.648,0.648,0.648,125,125,22,102,22,102,180.224,843.776,,,,,,180.224,843.776,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/A/linesImages/line_12.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/A/linesImages/line_12.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_19.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,pair_000017,same_image,0.0,,ok,16.5,66,66,0,96,96,False,1.0000000352209264,66,66,66,66,0.528,0.528,0.528,0.528,125,125,30,95,30,95,237.568,778.24,,,,,,237.568,778.24,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/A/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_2_same_image/raw_t0.75_same_image/pair_20.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
