sample_index,test_ordinal,score,score_per_window,path_steps,traceback_steps,warp_steps,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_window_iou,line1_window_precision,line1_window_recall,line1_window_f1,line1_window_start_error,line1_window_end_error,line1_window_center_error,line1_window_length_error,line1_window_pred_length,line1_window_gt_length,line1_pixel_iou,line1_pixel_precision,line1_pixel_recall,line1_pixel_f1,line1_pixel_start_error,line1_pixel_end_error,line1_pixel_center_error,line1_pixel_length_error,line1_pixel_pred_length,line1_pixel_gt_length,line1_gt_window_start,line1_gt_window_end,line1_pred_pixel_start,line1_pred_pixel_end,line1_gt_pixel_start,line1_gt_pixel_end,line2_window_iou,line2_window_precision,line2_window_recall,line2_window_f1,line2_window_start_error,line2_window_end_error,line2_window_center_error,line2_window_length_error,line2_window_pred_length,line2_window_gt_length,line2_pixel_iou,line2_pixel_precision,line2_pixel_recall,line2_pixel_f1,line2_pixel_start_error,line2_pixel_end_error,line2_pixel_center_error,line2_pixel_length_error,line2_pixel_pred_length,line2_pixel_gt_length,line2_gt_window_start,line2_gt_window_end,line2_pred_pixel_start,line2_pred_pixel_end,line2_gt_pixel_start,line2_gt_pixel_end,pair_mean_window_iou,pair_min_window_iou,pair_mean_window_f1,pair_mean_pixel_iou,pair_min_pixel_iou,mean_boundary_error_px,max_boundary_error_px,all_boundaries_within_one_stride,random_oracle_length_iou,full_line_baseline_iou,retrieval_rank,retrieval_top1,best_negative_score,best_negative_margin
6115,1437,14.522933006286621,0.23052274613153367,43,60,17,43,43,58,45,0.6825396825396826,0.6825396825396826,0.9206349206349206,0.7142857142857143,0,57,0,44,0.46551724137931033,0.46551724137931033,1.0,0.6352941176470588,27.0,4.0,11.5,31.0,58.0,27.0,0.47415476831896547,0.47415476831896547,1.0,0.6432903498452366,61.730158730158735,434.0,186.1349206349206,495.7301587301588,942.7301587301588,447.0,27,53,81.26984126984127,1024.0,143,590,0.6444444444444445,0.6444444444444445,1.0,0.7837837837837839,13.0,3.0,5.0,16.0,45.0,29.0,0.6371093749999999,0.637109375,1.0,0.7783345263660224,55.428571428571445,210.0,77.28571428571422,265.42857142857144,731.4285714285714,466.0,13,41,292.57142857142856,1024.0,348,814,0.5549808429118774,0.46551724137931033,0.7095389507154213,0.5556320716594827,0.47415476831896547,190.28968253968253,434.0,False,0.5228758271647957,0.4444444444444444,1,True,8.010625839233398,6.512307167053223
7288,1381,17.746889114379883,0.2816966526092045,45,61,16,45,45,60,46,0.7142857142857143,0.7142857142857143,0.9523809523809523,0.7301587301587301,0,59,0,45,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,30.0,2.0,14.0,32.0,60.0,28.0,0.47373046875,0.47373046875,1.0,0.6428997415678219,25.23809523809524,488.0,231.3809523809524,513.2380952380952,975.2380952380952,462.0,30,57,48.76190476190476,1024.0,74,536,0.6521739130434783,0.6521739130434783,1.0,0.7894736842105263,16.0,0.0,8.0,16.0,46.0,30.0,0.6352963654891304,0.6352963654891304,1.0,0.776980098404497,7.682539682539698,265.0,128.65873015873012,272.68253968253975,747.6825396825398,475.0,16,45,276.3174603174603,1024.0,284,759,0.5594202898550724,0.4666666666666667,0.7129186602870814,0.5545134171195651,0.47373046875,196.48015873015873,488.0,False,0.4823498251262225,0.4603174603174603,1,True,2.70600962638855,15.040879487991333
2252,1094,15.326924324035645,0.24328451307993088,42,63,21,42,42,62,43,0.6666666666666666,0.6666666666666666,0.9841269841269841,0.6825396825396826,0,61,17,59,0.46774193548387094,0.46774193548387094,1.0,0.6373626373626373,33.0,0.0,16.5,33.0,62.0,29.0,0.46181875048870125,0.46514301915322576,0.9847605708950247,0.6318413282553811,7.253968253968253,539.0,273.1269841269841,531.7460317460318,1007.7460317460318,476.0,33,61,16.253968253968253,1024.0,9,485,0.6590909090909091,0.6744186046511628,0.9666666666666667,0.7945205479452055,14.0,1.0,7.5,13.0,43.0,30.0,0.6560427043084001,0.6670830305232558,0.9753935046822076,0.7923016750735037,11.76190476190476,232.68253968253964,122.22222222222217,220.92063492063494,698.9206349206349,478.0,31,60,48.76190476190476,747.6825396825396,37,515,0.56341642228739,0.46774193548387094,0.7159415926539214,0.5589307273985507,0.46181875048870125,197.67460317460316,539.0,False,0.3950741416677818,0.46825396825396826,1,True,14.931373596191406,0.3955507278442383
5575,1162,13.502927780151367,0.21433218698652964,41,57,16,41,41,55,43,0.6507936507936508,0.6507936507936508,0.873015873015873,0.6825396825396826,0,54,17,59,0.4727272727272727,0.4727272727272727,1.0,0.6419753086419753,28.0,1.0,13.5,29.0,55.0,26.0,0.4720525568181818,0.4720525568181818,1.0,0.6413528574530191,11.968253968253975,460.0,224.015873015873,471.968253968254,893.968253968254,422.0,28,53,130.03174603174602,1024.0,142,564,0.627906976744186,0.627906976744186,1.0,0.7714285714285715,15.0,1.0,7.0,16.0,43.0,27.0,0.6252498183139534,0.6252498183139534,1.0,0.7694199516509928,15.23809523809524,246.68253968253964,115.72222222222217,261.92063492063494,698.9206349206349,437.0,32,58,48.76190476190476,747.6825396825396,64,501,0.5503171247357294,0.4727272727272727,0.7067019400352734,0.5486511875660676,0.4720525568181818,183.47222222222223,460.0,False,0.4160662632719867,0.4206349206349206,1,True,4.34661865234375,9.156309127807617
3141,1138,15.721083641052246,0.24954101017543248,46,63,17,46,46,46,63,0.7301587301587301,0.7301587301587301,0.7301587301587301,1.0,0,45,0,62,0.6521739130434783,0.6521739130434783,1.0,0.7894736842105263,0.0,16.0,8.0,16.0,46.0,30.0,0.650008491847826,0.650008491847826,1.0,0.7878850261187308,253.6825396825397,8.0,122.84126984126988,261.68253968253975,747.6825396825398,486.0,0,29,276.3174603174603,1024.0,530,1016,0.47619047619047616,0.47619047619047616,1.0,0.6451612903225806,1.0,32.0,15.5,33.0,63.0,30.0,0.4892578125,0.4892578125,1.0,0.6570491803278689,514.0,9.0,252.5,523.0,1024.0,501.0,1,30,0.0,1024.0,514,1015,0.5641821946169772,0.47619047619047616,0.7173174872665535,0.5696331521739131,0.4892578125,196.17063492063494,514.0,False,0.3685387221369725,0.47619047619047616,1,True,2.841949701309204,12.879133939743042
679,1078,17.707195281982422,0.28106659177749876,50,61,11,50,50,51,60,0.7936507936507936,0.7936507936507936,0.8095238095238095,0.9523809523809523,0,50,0,59,0.5490196078431373,0.5490196078431373,1.0,0.7088607594936709,23.0,0.0,11.5,23.0,51.0,28.0,0.533203125,0.533203125,1.0,0.6955414012738853,5.952380952380963,381.0,187.52380952380952,386.95238095238096,828.952380952381,442.0,23,50,195.04761904761904,1024.0,201,643,0.48333333333333334,0.48333333333333334,1.0,0.6516853932584269,31.0,0.0,15.5,31.0,60.0,29.0,0.4746810789755575,0.47602539062500004,0.9940858570408891,0.6437745567405156,2.761904761904759,511.0,256.8809523809524,508.2380952380952,975.2380952380952,467.0,31,59,48.76190476190476,1024.0,46,513,0.5161764705882353,0.48333333333333334,0.680273076376049,0.5039421019877788,0.4746810789755575,225.17857142857144,511.0,False,0.4772722380410046,0.45238095238095233,1,True,6.501650810241699,11.205544471740723
5053,40,15.013423919677734,0.23830831618536086,43,65,22,43,43,62,46,0.6825396825396826,0.6825396825396826,0.9841269841269841,0.7301587301587301,0,61,0,45,0.4838709677419355,0.4838709677419355,1.0,0.6521739130434783,1.0,31.0,15.0,32.0,62.0,30.0,0.49218749999999994,0.49218749999999994,1.0,0.6596858638743455,499.74603174603175,12.0,243.8730158730159,511.7460317460318,1007.7460317460318,496.0,1,30,16.253968253968253,1024.0,516,1012,0.6521739130434783,0.6521739130434783,1.0,0.7894736842105263,0.0,16.0,8.0,16.0,46.0,30.0,0.6406462296195652,0.6406462296195652,1.0,0.7809681551739754,260.6825396825397,8.0,126.34126984126988,268.68253968253975,747.6825396825398,479.0,0,29,276.3174603174603,1024.0,537,1016,0.5680224403927069,0.4838709677419355,0.7208237986270023,0.5664168648097826,0.49218749999999994,195.10714285714286,499.74603174603175,False,0.3852670651867112,0.47619047619047616,1,True,3.2903764247894287,11.723047494888306
6907,297,19.047061920166016,0.30233431619311135,45,62,17,45,45,46,61,0.7142857142857143,0.7142857142857143,0.7301587301587301,0.9682539682539683,11,56,0,60,0.6595744680851063,0.6739130434782609,0.96875,0.7948717948717949,15.0,1.0,8.0,14.0,46.0,32.0,0.6671109352547949,0.680069633152174,0.9722298097059091,0.800319788140357,14.523809523809518,239.20634920634916,126.86507936507934,224.68253968253964,747.6825396825396,523.0,26,57,97.52380952380952,845.2063492063492,83,606,0.4838709677419355,0.4918032786885246,0.967741935483871,0.6521739130434782,31.0,1.0,16.0,30.0,61.0,31.0,0.48324341230745166,0.4947009477459016,0.9542647149651041,0.6516036522362567,23.507936507936506,501.0,262.2539682539682,477.4920634920635,991.4920634920635,514.0,31,61,32.507936507936506,1024.0,9,523,0.5717227179135209,0.4838709677419355,0.7235228539576366,0.5751771737811233,0.48324341230745166,194.5595238095238,501.0,False,0.46037322853826335,0.5,1,True,5.0419111251831055,14.00515079498291
1436,443,15.089658737182617,0.23951839265369235,43,65,22,43,43,63,45,0.6825396825396826,0.6825396825396826,1.0,0.7142857142857143,0,62,16,60,0.49206349206349204,0.49206349206349204,1.0,0.6595744680851063,1.0,31.0,15.0,32.0,63.0,31.0,0.4892578125,0.4892578125,1.0,0.6570491803278689,510.0,13.0,248.5,523.0,1024.0,501.0,1,31,0.0,1024.0,510,1011,0.6666666666666666,0.6666666666666666,1.0,0.8,1.0,14.0,6.5,15.0,45.0,30.0,0.6808593749999999,0.6808593749999999,1.0,0.8101324657215896,224.4920634920635,8.936507936507951,107.77777777777777,233.42857142857144,731.4285714285714,498.0,17,46,32.507936507936506,763.936507936508,257,755,0.5793650793650793,0.49206349206349204,0.7297872340425532,0.5850585937499999,0.4892578125,189.10714285714286,510.0,False,0.5067459155777749,0.4841269841269841,1,True,14.675981521606445,0.4136772155761719
3305,6,17.293075561523438,0.2744932628813244,44,64,20,44,44,62,46,0.6984126984126984,0.6984126984126984,0.9841269841269841,0.7301587301587301,0,61,0,45,0.5,0.5,1.0,0.6666666666666666,1.0,30.0,14.5,31.0,62.0,31.0,0.5011183215725806,0.5011183215725806,1.0,0.6676599897170079,493.74603174603175,9.0,242.3730158730159,502.7460317460318,1007.7460317460318,505.0,1,31,16.253968253968253,1024.0,510,1015,0.6521739130434783,0.6521739130434783,1.0,0.7894736842105263,1.0,15.0,7.0,16.0,46.0,30.0,0.667395550271739,0.667395550271739,1.0,0.8005245667867738,239.6825396825397,9.0,115.34126984126988,248.68253968253975,747.6825396825398,499.0,1,30,276.3174603174603,1024.0,516,1015,0.5760869565217391,0.5,0.7280701754385965,0.5842569359221599,0.5011183215725806,187.85714285714286,493.74603174603175,False,0.3814062872094467,0.4841269841269841,1,True,2.70924711227417,14.583828449249268
4199,468,16.753395080566406,0.2659269060407366,46,64,18,46,46,48,62,0.7301587301587301,0.7301587301587301,0.7619047619047619,0.9841269841269841,0,47,0,61,0.6458333333333334,0.6458333333333334,1.0,0.7848101265822784,17.0,0.0,8.5,17.0,48.0,31.0,0.6464757039469683,0.6488037109375,0.9944803068575171,0.7852842315221809,2.809523809523796,274.0,138.40476190476193,271.19047619047615,780.1904761904761,509.0,17,47,243.8095238095238,1024.0,241,750,0.5,0.5,1.0,0.6666666666666666,31.0,0.0,15.5,31.0,62.0,31.0,0.5007357315049623,0.5038432459677419,0.9878327465876104,0.6673203296130176,6.253968253968253,500.0,253.1269841269841,493.7460317460318,1007.7460317460318,514.0,31,61,16.253968253968253,1024.0,10,524,0.5729166666666667,0.5,0.7257383966244726,0.5736057177259652,0.5007357315049623,195.765873015873,500.0,False,0.5190675722499156,0.49206349206349204,1,True,12.897480010986328,3.855915069580078
58,2,14.024767875671387,0.22261536310589503,45,65,20,45,45,63,47,0.7142857142857143,0.7142857142857143,1.0,0.746031746031746,0,62,0,46,0.5079365079365079,0.5079365079365079,1.0,0.6736842105263158,1.0,30.0,14.5,31.0,63.0,32.0,0.515625,0.515625,1.0,0.6804123711340206,487.0,9.0,239.0,496.0,1024.0,528.0,1,32,0.0,1024.0,487,1015,0.6595744680851063,0.6595744680851063,1.0,0.7948717948717948,0.0,16.0,8.0,16.0,47.0,31.0,0.6571226728723404,0.6571226728723404,1.0,0.7930887478997919,253.93650793650795,8.0,122.96825396825398,261.93650793650795,763.936507936508,502.0,0,30,260.06349206349205,1024.0,514,1016,0.5837554880108071,0.5079365079365079,0.7342780026990553,0.5863738364361701,0.515625,189.484126984127,487.0,False,0.400135507354616,0.5,1,True,7.0340962409973145,6.990671634674072
4453,66,15.365179061889648,0.24389173114110554,43,63,20,43,43,45,61,0.6825396825396826,0.6825396825396826,0.7142857142857143,0.9682539682539683,17,61,0,60,0.6888888888888889,0.6888888888888889,1.0,0.8157894736842105,0.0,14.0,7.0,14.0,45.0,31.0,0.6736855675640833,0.6804253472222223,0.9855099795693855,0.805032415431029,233.74603174603175,7.317460317460359,120.53174603174602,226.42857142857133,731.4285714285713,505.0,17,47,16.253968253968253,747.6825396825396,250,755,0.5081967213114754,0.5081967213114754,1.0,0.673913043478261,1.0,29.0,14.0,30.0,61.0,31.0,0.5224449282786885,0.5224449282786885,1.0,0.6863235819891059,464.4920634920635,9.0,227.7460317460318,473.4920634920635,991.4920634920635,518.0,1,31,32.507936507936506,1024.0,497,1015,0.5985428051001822,0.5081967213114754,0.7448512585812357,0.5980652479213859,0.5224449282786885,178.6388888888889,464.4920634920635,False,0.5061106636304007,0.49206349206349204,1,True,8.361761093139648,7.00341796875
6514,1119,20.75737190246582,0.32948209368993364,43,49,6,43,43,45,47,0.6825396825396826,0.6825396825396826,0.7142857142857143,0.746031746031746,16,60,15,61,0.5111111111111111,0.5111111111111111,1.0,0.676470588235294,19.0,3.0,8.0,22.0,45.0,23.0,0.5167968749999999,0.5167968749999999,1.0,0.6814318825650271,47.492063492063494,305.93650793650795,129.22222222222223,353.42857142857144,731.4285714285714,378.0,35,57,32.507936507936506,763.936507936508,80,458,0.5106382978723404,0.5106382978723404,1.0,0.676056338028169,19.0,4.0,7.5,23.0,47.0,24.0,0.506586602393617,0.506586602393617,1.0,0.6724958281040974,63.74603174603175,313.19047619047615,124.72222222222217,376.93650793650795,763.936507936508,387.0,34,57,16.253968253968253,780.1904761904761,80,467,0.5108747044917257,0.5106382978723404,0.6762634631317315,0.5116917386968085,0.506586602393617,182.59126984126982,313.19047619047615,False,0.3422698280329492,0.373015873015873,1,True,2.733316659927368,18.024055242538452
5018,1417,16.15923500061035,0.25649579366048175,42,58,16,42,42,58,42,0.6666666666666666,0.6666666666666666,0.9206349206349206,0.6666666666666666,0,57,18,59,0.5172413793103449,0.5172413793103449,1.0,0.6818181818181819,27.0,1.0,13.0,28.0,58.0,30.0,0.5271922144396551,0.5271922144396551,1.0,0.690407153015887,11.730158730158735,434.0,211.1349206349206,445.7301587301588,942.7301587301588,497.0,27,56,81.26984126984127,1024.0,93,590,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,10.0,0.0,5.0,10.0,42.0,32.0,0.7470703124999999,0.7470703124999999,1.0,0.8552263834544437,4.238095238095241,168.42857142857144,82.09523809523807,172.66666666666674,682.6666666666667,510.0,28,59,48.76190476190476,731.4285714285714,53,563,0.6395730706075533,0.5172413793103449,0.7733415233415233,0.6371312634698275,0.5271922144396551,154.59920634920636,434.0,False,0.4870005823962163,0.49206349206349204,1,True,2.983619213104248,13.175615787506104
