index,manifest_position,pair_id,label_type,text_score,split,status,score,path_steps,traceback_steps,warp_steps,dp_max_row,dp_max_col,dp_max_is_terminal,mean_path_cosine,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_windows,line2_windows,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_pred_start_px,line1_pred_end_px,line1_gt_start_px,line1_gt_end_px,line1_region_iou,line1_start_error_px,line1_end_error_px,line2_pred_start_px,line2_pred_end_px,line2_gt_start_px,line2_gt_end_px,line2_region_iou,line2_start_error_px,line2_end_error_px,mean_region_iou,feature,score_mode,score_clip,threshold,gap,heatmap_source,dataset_type,binarized,binarization,flipped,image1,image2,binarized_image1,binarized_image2,output,error,real_box_evaluated,real_box_status,real_box_match_rule,real_box_min_coverage,real_box_coordinate_space,shared_subword_matches,pair_box_tp,pair_box_fp,pair_box_fn,pair_box_tn,pair_box_precision,pair_box_recall,pair_box_f1,pair_box_specificity,pair_box_accuracy,mean_box_interval_iou,mean_box_pixel_iou,line1_box_annotation_path,line1_box_annotation_sheet,line1_box_annotation_status,line1_box_annotation_error,line1_box_count,line1_shared_gt_boxes,line1_predicted_mask_boxes,line1_box_tp,line1_box_fp,line1_box_fn,line1_box_tn,line1_box_precision,line1_box_recall,line1_box_f1,line1_box_specificity,line1_box_accuracy,line1_mean_box_mask_coverage,line1_shared_box_mask_coverage,line1_box_interval_iou,line1_box_pixel_precision,line1_box_pixel_recall,line1_box_pixel_f1,line1_box_pixel_iou,line2_box_annotation_path,line2_box_annotation_sheet,line2_box_annotation_status,line2_box_annotation_error,line2_box_count,line2_shared_gt_boxes,line2_predicted_mask_boxes,line2_box_tp,line2_box_fp,line2_box_fn,line2_box_tn,line2_box_precision,line2_box_recall,line2_box_f1,line2_box_specificity,line2_box_accuracy,line2_mean_box_mask_coverage,line2_shared_box_mask_coverage,line2_box_interval_iou,line2_box_pixel_precision,line2_box_pixel_recall,line2_box_pixel_f1,line2_box_pixel_iou
11,11,pair_000018,medium_match,0.18181818181818182,all,ok,13.126128196716309,66,70,4,97,98,False,0.6670625552986608,66,66,66,70,0.528,0.528,0.528,0.56,125,125,31,96,28,97,229.376,770.048,,,,,,221.184,794.624,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000018/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000018/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_11.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,pair_000005,medium_match,0.25,all,ok,16.204084396362305,60,63,3,97,93,False,0.735068087776502,60,60,63,60,0.48,0.48,0.504,0.48,125,125,34,96,33,92,229.376,745.472,,,,,,262.144,753.664,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000005/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000005/B/linesImages/line_12.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_12.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,pair_000041,medium_match,0.2222222222222222,all,ok,18.56905174255371,90,96,6,111,108,False,0.6763228281297617,90,90,93,93,0.72,0.72,0.744,0.744,125,125,18,110,15,107,114.688,876.544,,,,,,139.264,901.12,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/A/linesImages/line_08.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/B/linesImages/line_11.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_13.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,pair_000007,high_match,0.7,all,ok,21.956724166870117,87,94,7,112,106,False,0.7265141315158756,87,87,94,87,0.696,0.696,0.752,0.696,125,125,18,111,19,105,106.496,876.544,,,,,,155.648,868.352,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_14.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,pair_000013,medium_match,0.3333333333333333,all,ok,12.06234359741211,66,70,4,91,110,False,0.6509445720549786,66,66,70,66,0.528,0.528,0.56,0.528,125,125,21,90,44,109,278.528,851.968,,,,,,122.88,663.552,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_15.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,pair_000027,high_match,0.5454545454545454,all,ok,13.775280952453613,71,73,2,95,98,False,0.6524687535326246,71,71,72,72,0.568,0.568,0.576,0.576,125,125,23,94,26,97,245.76,835.584,,,,,,221.184,811.008,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_16.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,pair_000024,high_match,0.8888888888888888,all,ok,13.207170486450195,74,81,7,91,101,False,0.6568536259032585,74,74,78,77,0.592,0.592,0.624,0.616,125,125,13,90,24,100,278.528,917.504,,,,,,196.608,827.392,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_05.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_17.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,pair_000022,medium_match,0.2,all,ok,13.56521987915039,71,78,7,106,98,False,0.6706368730101787,71,71,78,71,0.568,0.568,0.624,0.568,125,125,28,105,27,97,155.648,794.624,,,,,,221.184,802.816,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_18.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,pair_000020,medium_match,0.2222222222222222,all,ok,13.16042709350586,71,75,4,97,97,False,0.652259575439171,71,71,75,71,0.568,0.568,0.6,0.568,125,125,22,96,26,96,229.376,843.776,,,,,,229.376,811.008,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/A/linesImages/line_12.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/B/linesImages/line_03.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_19.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,pair_000017,high_match,0.875,all,ok,9.97966480255127,57,59,2,87,92,False,0.6356081410981061,57,57,57,59,0.456,0.456,0.456,0.472,125,125,30,86,33,91,311.296,778.24,,,,,,270.336,753.664,,,,,,,local,raw,4.0,0.45,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/B/linesImages/line_02.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_representation_diagnostics/experiment_1_raw_cosine/raw_t0.45_positive/pair_20.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
