index,manifest_position,pair_id,label_type,text_score,split,status,score,path_steps,traceback_steps,warp_steps,dp_max_row,dp_max_col,dp_max_is_terminal,mean_path_cosine,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_windows,line2_windows,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_pred_start_px,line1_pred_end_px,line1_gt_start_px,line1_gt_end_px,line1_region_iou,line1_start_error_px,line1_end_error_px,line2_pred_start_px,line2_pred_end_px,line2_gt_start_px,line2_gt_end_px,line2_region_iou,line2_start_error_px,line2_end_error_px,mean_region_iou,feature,score_mode,score_clip,threshold,gap,heatmap_source,dataset_type,binarized,binarization,flipped,image1,image2,binarized_image1,binarized_image2,output,error,real_box_evaluated,real_box_status,real_box_match_rule,real_box_min_coverage,real_box_coordinate_space,shared_subword_matches,pair_box_tp,pair_box_fp,pair_box_fn,pair_box_tn,pair_box_precision,pair_box_recall,pair_box_f1,pair_box_specificity,pair_box_accuracy,mean_box_interval_iou,mean_box_pixel_iou,line1_box_annotation_path,line1_box_annotation_sheet,line1_box_annotation_status,line1_box_annotation_error,line1_box_count,line1_shared_gt_boxes,line1_predicted_mask_boxes,line1_box_tp,line1_box_fp,line1_box_fn,line1_box_tn,line1_box_precision,line1_box_recall,line1_box_f1,line1_box_specificity,line1_box_accuracy,line1_mean_box_mask_coverage,line1_shared_box_mask_coverage,line1_box_interval_iou,line1_box_pixel_precision,line1_box_pixel_recall,line1_box_pixel_f1,line1_box_pixel_iou,line2_box_annotation_path,line2_box_annotation_sheet,line2_box_annotation_status,line2_box_annotation_error,line2_box_count,line2_shared_gt_boxes,line2_predicted_mask_boxes,line2_box_tp,line2_box_fp,line2_box_fn,line2_box_tn,line2_box_precision,line2_box_recall,line2_box_f1,line2_box_specificity,line2_box_accuracy,line2_mean_box_mask_coverage,line2_shared_box_mask_coverage,line2_box_interval_iou,line2_box_pixel_precision,line2_box_pixel_recall,line2_box_pixel_f1,line2_box_pixel_iou
11,11,pair_000024,no_shared_content,0.0,all,ok,29.099916458129883,57,96,39,108,101,False,0.7388187929203636,57,57,76,77,0.456,0.456,0.608,0.616,125,125,32,107,24,100,139.264,761.856,,,,,,196.608,827.392,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_05.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_11.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
12,12,pair_000031,no_shared_content,0.0,all,ok,35.844417572021484,58,81,23,89,96,False,0.7306238659496965,58,58,72,67,0.464,0.464,0.576,0.536,125,125,17,88,29,95,294.912,884.736,,,,,,237.568,786.432,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000031/A/linesImages/line_07.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000031/B/linesImages/line_09.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_12.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
13,13,pair_000072,no_shared_content,0.0,all,ok,39.474082946777344,65,94,29,104,100,False,0.7101232987183791,65,65,84,75,0.52,0.52,0.672,0.6,125,125,20,103,25,99,172.032,860.16,,,,,,204.8,819.2,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000072/A/linesImages/line_04.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000072/B/linesImages/line_03.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_13.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
14,14,pair_000064,no_shared_content,0.0,all,ok,34.953102111816406,59,100,41,104,99,False,0.7064760751643423,59,59,86,73,0.472,0.472,0.688,0.584,125,125,18,103,26,98,172.032,876.544,,,,,,212.992,811.008,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000064/A/linesImages/line_04.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000064/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_14.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
15,15,pair_000014,no_shared_content,0.14285714285714285,all,ok,34.55699157714844,49,75,26,96,103,False,0.7898269843082039,49,49,66,58,0.392,0.392,0.528,0.464,125,125,30,95,45,102,237.568,778.24,,,,,,180.224,655.36,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/A/linesImages/line_04.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/B/linesImages/line_01.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_15.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
16,16,pair_000007,no_shared_content,0.125,all,ok,37.35300064086914,59,109,50,106,100,False,0.709025805784484,59,59,93,75,0.472,0.472,0.744,0.6,125,125,13,105,25,99,155.648,917.504,,,,,,204.8,819.2,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/B/linesImages/line_08.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_16.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
17,17,pair_000063,no_shared_content,0.1111111111111111,all,ok,40.208438873291016,55,85,30,96,100,False,0.6871494493701241,55,55,67,73,0.44,0.44,0.536,0.584,125,125,29,95,27,99,237.568,786.432,,,,,,204.8,802.816,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000063/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000063/B/linesImages/line_03.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_17.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
18,18,pair_000061,no_shared_content,0.1111111111111111,all,ok,39.86980056762695,54,75,21,102,93,False,0.702562168792442,54,54,68,61,0.432,0.432,0.544,0.488,125,125,34,101,32,92,188.416,745.472,,,,,,262.144,761.856,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000061/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000061/B/linesImages/line_04.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_18.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
19,19,pair_000041,no_shared_content,0.0,all,ok,37.12201690673828,57,90,33,95,103,False,0.7181215223513151,57,57,65,82,0.456,0.456,0.52,0.656,125,125,30,94,21,102,245.76,778.24,,,,,,180.224,851.968,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/A/linesImages/line_04.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/B/linesImages/line_08.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_19.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
20,20,pair_000030,no_shared_content,0.0,all,ok,40.52471160888672,64,89,25,102,100,False,0.729195533785969,64,64,78,75,0.512,0.512,0.624,0.6,125,125,24,101,25,99,188.416,827.392,,,,,,204.8,819.2,,,,,,,local,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_02.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/E_sw_local_mutualz_no_shared/pair_20.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
