index,manifest_position,pair_id,label_type,text_score,split,status,score,path_steps,traceback_steps,warp_steps,dp_max_row,dp_max_col,dp_max_is_terminal,mean_path_cosine,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_windows,line2_windows,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_pred_start_px,line1_pred_end_px,line1_gt_start_px,line1_gt_end_px,line1_region_iou,line1_start_error_px,line1_end_error_px,line2_pred_start_px,line2_pred_end_px,line2_gt_start_px,line2_gt_end_px,line2_region_iou,line2_start_error_px,line2_end_error_px,mean_region_iou,feature,score_mode,score_clip,threshold,gap,heatmap_source,dataset_type,binarized,binarization,flipped,image1,image2,binarized_image1,binarized_image2,output,error,real_box_evaluated,real_box_status,real_box_match_rule,real_box_min_coverage,real_box_coordinate_space,shared_subword_matches,pair_box_tp,pair_box_fp,pair_box_fn,pair_box_tn,pair_box_precision,pair_box_recall,pair_box_f1,pair_box_specificity,pair_box_accuracy,mean_box_interval_iou,mean_box_pixel_iou,line1_box_annotation_path,line1_box_annotation_sheet,line1_box_annotation_status,line1_box_annotation_error,line1_box_count,line1_shared_gt_boxes,line1_predicted_mask_boxes,line1_box_tp,line1_box_fp,line1_box_fn,line1_box_tn,line1_box_precision,line1_box_recall,line1_box_f1,line1_box_specificity,line1_box_accuracy,line1_mean_box_mask_coverage,line1_shared_box_mask_coverage,line1_box_interval_iou,line1_box_pixel_precision,line1_box_pixel_recall,line1_box_pixel_f1,line1_box_pixel_iou,line2_box_annotation_path,line2_box_annotation_sheet,line2_box_annotation_status,line2_box_annotation_error,line2_box_count,line2_shared_gt_boxes,line2_predicted_mask_boxes,line2_box_tp,line2_box_fp,line2_box_fn,line2_box_tn,line2_box_precision,line2_box_recall,line2_box_f1,line2_box_specificity,line2_box_accuracy,line2_mean_box_mask_coverage,line2_shared_box_mask_coverage,line2_box_interval_iou,line2_box_pixel_precision,line2_box_pixel_recall,line2_box_pixel_f1,line2_box_pixel_iou
11,11,pair_000018,medium_match,0.18181818181818182,all,ok,24.170045852661133,44,89,45,96,98,False,0.5725721842186018,44,44,63,70,0.352,0.352,0.504,0.56,125,125,33,95,28,97,237.568,753.664,,,,,,221.184,794.624,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000018/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000018/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_11.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
12,12,pair_000005,medium_match,0.25,all,ok,8.973615646362305,11,18,7,51,43,False,0.5303763124075803,11,11,18,11,0.088,0.088,0.144,0.088,125,125,33,50,32,42,606.208,753.664,,,,,,671.744,761.856,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000005/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000005/B/linesImages/line_12.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_12.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
13,13,pair_000041,medium_match,0.2222222222222222,all,ok,38.01430130004883,59,101,42,111,108,False,0.6008631776450044,59,59,81,79,0.472,0.472,0.648,0.632,125,125,30,110,29,107,114.688,778.24,,,,,,139.264,786.432,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/A/linesImages/line_08.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/B/linesImages/line_11.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_13.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
14,14,pair_000007,high_match,0.7,all,ok,13.92613410949707,29,43,14,112,51,False,0.5891739577054977,29,29,41,31,0.232,0.232,0.328,0.248,125,125,71,111,20,50,106.496,442.368,,,,,,606.208,860.16,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_14.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
15,15,pair_000013,medium_match,0.3333333333333333,all,ok,27.99893569946289,41,88,47,100,66,False,0.5390894641963447,41,41,79,50,0.328,0.328,0.632,0.4,125,125,21,99,16,65,204.8,851.968,,,,,,483.328,892.928,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_15.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
16,16,pair_000027,high_match,0.5454545454545454,all,ok,21.35165023803711,27,45,18,101,70,False,0.5586511862498743,27,27,35,37,0.216,0.216,0.28,0.296,125,125,66,100,33,69,196.608,483.328,,,,,,450.56,753.664,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_16.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
17,17,pair_000024,high_match,0.8888888888888888,all,ok,40.7137336730957,53,108,55,110,101,False,0.5261679111786608,53,53,84,77,0.424,0.424,0.672,0.616,125,125,26,109,24,100,122.88,811.008,,,,,,196.608,827.392,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_05.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_17.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
18,18,pair_000022,medium_match,0.2,all,ok,32.942283630371094,48,92,44,109,98,False,0.6087597928320369,48,48,69,71,0.384,0.384,0.552,0.568,125,125,40,108,27,97,131.072,696.32,,,,,,221.184,802.816,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_18.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
19,19,pair_000020,medium_match,0.2222222222222222,all,ok,24.748065948486328,42,78,36,97,97,False,0.5848074832132885,42,42,62,58,0.336,0.336,0.496,0.464,125,125,35,96,39,96,229.376,737.28,,,,,,229.376,704.512,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/A/linesImages/line_12.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/B/linesImages/line_03.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_19.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
20,20,pair_000017,high_match,0.875,all,ok,27.705732345581055,40,79,39,91,91,False,0.4628337782341987,40,40,61,58,0.32,0.32,0.488,0.464,125,125,30,90,33,90,278.528,778.24,,,,,,278.528,753.664,,,,,,,contextual,mutual-z,4.0,0.45,-0.3,match-score,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/B/linesImages/line_02.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Alignment_Diagnostics/cnn_phase3_alignment_diagnostics_nobox/D_sw_contextual_mutualz/pair_20.png,,False,missing_annotations,center,0.5,original,0,0,0,0,0,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,,,,missing,No bbox.json annotation file was found,0,0,0,0,0,0,0,,,,,,,,,,,,
