index,manifest_position,pair_id,label_type,text_score,split,status,score,path_steps,traceback_steps,warp_steps,dp_max_row,dp_max_col,dp_max_is_terminal,mean_path_cosine,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_windows,line2_windows,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_pred_start_px,line1_pred_end_px,line1_gt_start_px,line1_gt_end_px,line1_region_iou,line1_start_error_px,line1_end_error_px,line2_pred_start_px,line2_pred_end_px,line2_gt_start_px,line2_gt_end_px,line2_region_iou,line2_start_error_px,line2_end_error_px,mean_region_iou,feature,score_mode,score_clip,threshold,gap,heatmap_source,dataset_type,binarized,binarization,flipped,image1,image2,binarized_image1,binarized_image2,output,error,real_box_evaluated,real_box_status,real_box_match_rule,real_box_min_coverage,real_box_coordinate_space,shared_subword_matches,pair_box_tp,pair_box_fp,pair_box_fn,pair_box_tn,pair_box_precision,pair_box_recall,pair_box_f1,pair_box_specificity,pair_box_accuracy,mean_box_interval_iou,mean_box_pixel_iou,line1_box_annotation_path,line1_box_annotation_sheet,line1_box_annotation_status,line1_box_annotation_error,line1_box_count,line1_shared_gt_boxes,line1_predicted_mask_boxes,line1_box_tp,line1_box_fp,line1_box_fn,line1_box_tn,line1_box_precision,line1_box_recall,line1_box_f1,line1_box_specificity,line1_box_accuracy,line1_mean_box_mask_coverage,line1_shared_box_mask_coverage,line1_box_interval_iou,line1_box_pixel_precision,line1_box_pixel_recall,line1_box_pixel_f1,line1_box_pixel_iou,line2_box_annotation_path,line2_box_annotation_sheet,line2_box_annotation_status,line2_box_annotation_error,line2_box_count,line2_shared_gt_boxes,line2_predicted_mask_boxes,line2_box_tp,line2_box_fp,line2_box_fn,line2_box_tn,line2_box_precision,line2_box_recall,line2_box_f1,line2_box_specificity,line2_box_accuracy,line2_mean_box_mask_coverage,line2_shared_box_mask_coverage,line2_box_interval_iou,line2_box_pixel_precision,line2_box_pixel_recall,line2_box_pixel_f1,line2_box_pixel_iou
11,11,pair_000018,medium_match,0.18181818181818182,all,ok,0.4215826988220215,2,2,0,58,66,False,0.9607913494110107,2,2,2,2,0.016,0.016,0.016,0.016,125,125,56,57,64,65,548.864,565.248,,,,,,483.328,499.712,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000018/A/linesImages/line_10.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000018/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_11.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,pair_000005,medium_match,0.25,all,ok,0.5879770517349243,9,9,0,52,67,False,0.8153307835261027,9,9,9,9,0.072,0.072,0.072,0.072,125,125,43,51,58,66,598.016,671.744,,,,,,475.136,548.864,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000005/A/linesImages/line_03.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000005/B/linesImages/line_12.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_12.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,pair_000041,medium_match,0.2222222222222222,all,ok,0.9112288355827332,10,10,0,101,30,False,0.8411228835582734,10,10,10,10,0.08,0.08,0.08,0.08,125,125,91,100,20,29,196.608,278.528,,,,,,778.24,860.16,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/A/linesImages/line_08.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000041/B/linesImages/line_11.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_13.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,pair_000007,high_match,0.7,all,ok,1.1167540550231934,11,11,0,112,64,False,0.8515230959111993,11,11,11,11,0.088,0.088,0.088,0.088,125,125,101,111,53,63,106.496,196.608,,,,,,499.712,589.824,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000007/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_14.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,pair_000013,medium_match,0.3333333333333333,all,ok,0.3880782723426819,3,3,0,63,57,False,0.8793594241142273,3,3,3,3,0.024,0.024,0.024,0.024,125,125,60,62,54,56,507.904,532.48,,,,,,557.056,581.632,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_15.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,pair_000027,high_match,0.5454545454545454,all,ok,0.2694946527481079,3,3,0,102,64,False,0.839831550916036,3,3,3,3,0.024,0.024,0.024,0.024,125,125,99,101,61,63,188.416,212.992,,,,,,499.712,524.288,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_16.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,pair_000024,high_match,0.8888888888888888,all,ok,0.4933308959007263,6,6,0,29,61,False,0.8322218159834543,6,6,6,6,0.048,0.048,0.048,0.048,125,125,23,28,55,60,786.432,835.584,,,,,,524.288,573.44,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_05.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_17.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,pair_000022,medium_match,0.2,all,ok,0.44778871536254883,3,3,0,89,81,False,0.8992629051208496,3,3,3,3,0.024,0.024,0.024,0.024,125,125,86,88,78,80,294.912,319.488,,,,,,360.448,385.024,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_18.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,pair_000020,medium_match,0.2222222222222222,all,ok,0.4797084927558899,3,3,0,80,32,False,0.90990283091863,3,3,3,3,0.024,0.024,0.024,0.024,125,125,77,79,29,31,368.64,393.216,,,,,,761.856,786.432,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/A/linesImages/line_12.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/B/linesImages/line_03.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_19.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,pair_000017,high_match,0.875,all,ok,0.27762317657470703,4,4,0,39,87,False,0.8194057941436768,4,4,4,4,0.032,0.032,0.032,0.032,125,125,35,38,83,86,704.512,737.28,,,,,,311.296,344.064,,,,,,,local,raw,4.0,0.75,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/A/linesImages/line_14.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/B/linesImages/line_02.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.75_positive/pair_20.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
